AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,AddressPostal2,AddressPostal3,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingSizeUniversalsize,IdentifierApn,IdentifierAttomId,IdentifierFips,IdentifierObPropId,LocationAccuracy,LocationDistance,LocationElevation,LocationGeoid,LocationLatitude,LocationLongitude,LotLotSize1,SummaryPropIndicator,SummaryPropLandUse,SummaryPropclass,SummaryProptype,SummaryPearbuilt,VintageLastModified,VintagePubDate
US,UT,1542 W 2500 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1542 W 2500 S, SYRACUSE, UT 84075",84075,8610,R002,2.0,4,1294,123400105,3916106,49011,391610649011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000341412, SB0000125000, SB0000125048, SB0000125069, ZI84075",41.077080,-112.056679,0.27,10,SFR,Single Family Residence / Townhouse,SFR,1999,2018-12-10,2018-12-23
US,UT,2521 S 1225 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2521 S 1225 W, SYRACUSE, UT 84075",84075,8628,R007,3.5,5,2065,122700022,183730787,49011,18373078749011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077081,-112.049775,0.37,10,SFR,Single Family Residence / Townhouse,SFR,1998,2019-2-8,2019-2-20
US,UT,2543 S 1300 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2543 S 1300 W, SYRACUSE, UT 84075",84075,8619,R007,4.0,5,2303,123920030,23094896,49011,2309489649011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077082,-112.051101,0.46,10,SFR,Single Family Residence / Townhouse,SFR,2000,2019-2-8,2019-2-20
US,UT,2554 S 2000 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2554 S 2000 W, SYRACUSE, UT 84075",84075,9249,R005,2.0,3,1362,126770013,54622667,49011,5462266749011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077097,-112.064802,0.3,10,SFR,Single Family Residence / Townhouse,SFR,2010,2019-2-8,2019-2-20
US,UT,2509 S 1225 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2509 S 1225 W, SYRACUSE, UT 84075",84075,8628,R007,3.5,5,2631,122700021,183730786,49011,18373078649011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077117,-112.049758,0.5,10,SFR,Single Family Residence / Townhouse,SFR,1998,2019-1-10,2019-1-24
US,UT,2535 DORAL DR,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2535 DORAL DR, SYRACUSE, UT 84075",84075,9574,R006,2.5,3,2358,126020307,16106472,49011,1610647249011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000299889, SB0000125059, SB0000125066, SB0000125068, ZI84075",41.077125,-112.093798,0.28,10,SFR,Single Family Residence / Townhouse,SFR,2006,2018-12-10,2018-12-23
US,UT,2468 S 1100 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2468 S 1100 W, SYRACUSE, UT 84075",84075,8646,R007,4.5,5,3401,123380003,19858195,49011,1985819549011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077133,-112.047323,0.43,10,SFR,Single Family Residence / Townhouse,SFR,2016,2019-2-8,2019-2-20
US,UT,1061 W 2500 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1061 W 2500 S, SYRACUSE, UT 84075",84075,8615,R007,4.5,5,2195,123380005,143089694,49011,14308969449011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077143,-112.046057,0.46,10,SFR,Single Family Residence / Townhouse,SFR,1999,2019-2-8,2019-2-20
US,UT,1079 W 2500 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1079 W 2500 S, SYRACUSE, UT 84075",84075,8615,R007,3.5,4,2193,123380006,150951963,49011,15095196349011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077143,-112.045722,0.46,10,SFR,Single Family Residence / Townhouse,SFR,1998,2019-2-8,2019-2-20
US,UT,955 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"955 W 2525 S, SYRACUSE, UT 84075",84075,9179,R010,3.5,5,2365,121910001,183737353,49011,18373735349011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447199, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077145,-112.044221,0.426,10,SFR,Single Family Residence / Townhouse,SFR,1997,2019-2-8,2019-2-20
US,UT,2525 S 1375 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2525 S 1375 W, SYRACUSE, UT 84075",84075,8623,R007,3.0,6,1519,123700039,183631007,49011,18363100749011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077158,-112.052586,0.38,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-2-8,2019-2-20
US,UT,2480 S 1100 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2480 S 1100 W, SYRACUSE, UT 84075",84075,8646,R007,2.0,6,3497,123380004,150951966,49011,15095196649011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077161,-112.047332,0.4,10,SFR,Single Family Residence / Townhouse,SFR,1999,2019-2-8,2019-2-20
US,UT,2537 S 1000 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2537 S 1000 W, SYRACUSE, UT 84075",84075,9117,R004,2.0,3,2020,120810022,1368964,49011,136896449011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077184,-112.045172,0.5,10,SFR,Single Family Residence / Townhouse,SFR,1978,2018-12-10,2018-12-23
US,UT,2463 S 1100 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2463 S 1100 W, SYRACUSE, UT 84075",84075,8646,R007,2.5,4,3242,123380002,183873567,49011,18387356749011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077192,-112.046969,0.442,10,SFR,Single Family Residence / Townhouse,SFR,1998,2019-2-8,2019-2-20
US,UT,1436 W 2500 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1436 W 2500 S, SYRACUSE, UT 84075",84075,8616,R007,3.0,5,1612,123700048,183731013,49011,18373101349011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077195,-112.053106,0.32,10,SFR,Single Family Residence / Townhouse,SFR,2000,2019-2-8,2019-2-20
US,UT,1693 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1693 W 2525 S, SYRACUSE, UT 84075",84075,9047,R002,3.5,5,1893,124440075,183881190,49011,18388119049011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077197,-112.059092,0.26,10,SFR,Single Family Residence / Townhouse,SFR,2003,2018-12-10,2018-12-23
US,UT,1677 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1677 W 2525 S, SYRACUSE, UT 84075",84075,,,2.0,4,2888,124440074,183881189,49011,18388118949011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077197,-112.058893,0.3,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-2-8,2019-2-20
US,UT,1731 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1731 W 2525 S, SYRACUSE, UT 84075",84075,8999,R002,2.0,3,1800,124440077,145777588,49011,14577758849011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077199,-112.059563,0.26,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-2-8,2019-2-20
US,UT,1717 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1717 W 2525 S, SYRACUSE, UT 84075",84075,8999,R002,3.0,5,1593,124440076,150070545,49011,15007054549011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077199,-112.059389,0.25,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-2-8,2019-2-20
US,UT,1749 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1749 W 2525 S, SYRACUSE, UT 84075",84075,8999,R002,3.0,5,1593,124440078,145777585,49011,14577758549011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077200,-112.059786,0.26,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-2-8,2019-2-20
US,UT,1767 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1767 W 2525 S, SYRACUSE, UT 84075",84075,8999,R002,2.5,4,1868,124440079,145777584,49011,14577758449011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077201,-112.060009,0.26,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-2-8,2019-2-20
US,UT,1785 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1785 W 2525 S, SYRACUSE, UT 84075",84075,8999,R002,2.0,3,1562,123620047,145777586,49011,14577758649011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077202,-112.060232,0.26,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-2-8,2019-2-20
US,UT,1853 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1853 W 2525 S, SYRACUSE, UT 84075",84075,8986,R002,3.0,6,1774,123620044,4103784,49011,410378449011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077203,-112.060654,0.26,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-2-8,2019-2-20
US,UT,1833 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1833 W 2525 S, SYRACUSE, UT 84075",84075,8986,R002,2.0,3,1689,123620045,4103783,49011,410378349011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077203,-112.060564,0.24,10,SFR,Single Family Residence / Townhouse,SFR,2002,2018-12-10,2018-12-23
US,UT,1813 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1813 W 2525 S, SYRACUSE, UT 84075",84075,8986,R002,3.0,4,1624,123620046,4103780,49011,410378049011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077203,-112.060475,0.25,10,SFR,Single Family Residence / Townhouse,SFR,2000,2018-12-10,2018-12-23
US,UT,1335 W 2500 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"1335 W 2500 S, SYRACUSE, UT 84075",84075,8611,R007,2.5,3,1867,123700036,183963527,49011,18396352749011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077207,-112.052118,0.27,10,SFR,Single Family Residence / Townhouse,SFR,2001,2019-2-8,2019-2-20
US,UT,2552 S 1875 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2552 S 1875 W, SYRACUSE, UT 84075",84075,8982,R002,3.0,4,1584,123620061,18310903,49011,1831090349011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077209,-112.062136,0.25,10,SFR,Single Family Residence / Townhouse,SFR,2002,2018-8-10,2018-8-16
US,UT,2505 S 1375 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2505 S 1375 W, SYRACUSE, UT 84075",84075,8623,R007,3.5,6,2174,123700040,183963529,49011,18396352949011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077211,-112.052619,0.31,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-2-8,2019-2-20
US,UT,2516 S 1225 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2516 S 1225 W, SYRACUSE, UT 84075",84075,8628,R007,3.5,6,2554,122700023,5006617,49011,500661749011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077212,-112.050097,0.43,10,SFR,Single Family Residence / Townhouse,SFR,2000,2018-12-10,2018-12-23
US,UT,2473 S 1100 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2473 S 1100 W, SYRACUSE, UT 84075",84075,8646,R007,3.5,7,3506,123380015,183873568,49011,18387356849011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077215,-112.046975,0.4,10,SFR,Single Family Residence / Townhouse,SFR,1999,2019-2-8,2019-2-20
US,UT,2532 S 1950 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2532 S 1950 W, SYRACUSE, UT 84075",84075,9088,R002,3.0,5,1591,125360092,183749641,49011,18374964149011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077227,-112.063288,0.28,10,SFR,Single Family Residence / Townhouse,SFR,2004,2019-2-8,2019-2-20
US,UT,2468 S 1375 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2468 S 1375 W, SYRACUSE, UT 84075",84075,8614,R007,2.5,3,2098,123700045,183731012,49011,18373101249011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077233,-112.053027,0.39,10,SFR,Single Family Residence / Townhouse,SFR,2000,2019-2-8,2019-2-20
US,UT,2508 S 1225 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2508 S 1225 W, SYRACUSE, UT 84075",84075,8628,R007,2.5,3,2144,122700024,183730788,49011,18373078849011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077236,-112.050085,0.4,10,SFR,Single Family Residence / Townhouse,SFR,1999,2019-1-10,2019-1-24
US,UT,2465 S 1200 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2465 S 1200 W, SYRACUSE, UT 84075",84075,8626,R007,3.0,4,2116,122700017,183730783,49011,18373078349011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077239,-112.049149,0.522,10,SFR,Single Family Residence / Townhouse,SFR,1997,2019-2-8,2019-2-20
US,UT,901 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"901 W 2525 S, SYRACUSE, UT 84075",84075,9179,R010,3.5,6,1675,121910004,10042103,49011,1004210349011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077243,-112.045360,0.265,10,SFR,Single Family Residence / Townhouse,SFR,1995,2018-12-10,2018-12-23
US,UT,919 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"919 W 2525 S, SYRACUSE, UT 84075",84075,9179,R010,3.5,6,2262,121910003,146642391,49011,14664239149011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077243,-112.044946,0.278,10,SFR,Single Family Residence / Townhouse,SFR,1995,2019-2-8,2019-2-20
US,UT,937 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"937 W 2525 S, SYRACUSE, UT 84075",84075,9179,R010,2.5,4,2912,121910002,183737354,49011,18373735449011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077243,-112.044532,0.282,10,SFR,Single Family Residence / Townhouse,SFR,1997,2019-2-8,2019-2-20
US,UT,2527 S 1660 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2527 S 1660 W, SYRACUSE, UT 84075",84075,8981,R002,3.0,5,1708,124440072,3916111,49011,391611149011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447215, SB0000125030, SB0000125059, SB0000125066, ZI84075",41.077257,-112.057768,0.26,10,SFR,Single Family Residence / Townhouse,SFR,2001,2018-12-10,2018-12-23
US,UT,2475 S 1150 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2475 S 1150 W, SYRACUSE, UT 84075",84075,8625,R007,2.5,5,2465,122700009,183730778,49011,18373077849011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077258,-112.048058,0.52,10,SFR,Single Family Residence / Townhouse,SFR,1997,2019-2-8,2019-2-20
US,UT,2489 S 1520 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2489 S 1520 W, SYRACUSE, UT 84075",84075,8607,R002,3.0,5,1378,122540100,23094897,49011,2309489749011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000341412, SB0000125000, SB0000125048, SB0000125069, ZI84075",41.077259,-112.055472,0.31,10,SFR,Single Family Residence / Townhouse,SFR,1997,2018-12-10,2018-12-23
US,UT,2480 S 1375 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2480 S 1375 W, SYRACUSE, UT 84075",84075,8614,R007,3.5,3,1800,123700044,183963530,49011,18396353049011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077260,-112.053043,0.37,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-2-8,2019-2-20
US,UT,2488 S 1520 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2488 S 1520 W, SYRACUSE, UT 84075",84075,8606,R002,3.0,4,1188,122540069,3916100,49011,391610049011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000341412, SB0000125000, SB0000125048, SB0000125069, ZI84075",41.077270,-112.055835,0.292,10,SFR,Single Family Residence / Townhouse,SFR,1997,2018-12-10,2018-12-23
US,UT,2460 S 1200 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2460 S 1200 W, SYRACUSE, UT 84075",84075,8626,R007,3.0,5,2330,122700027,183873498,49011,18387349849011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077273,-112.049509,0.425,10,SFR,Single Family Residence / Townhouse,SFR,2001,2019-2-8,2019-2-20
US,UT,672 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"672 W 2525 S, SYRACUSE, UT 84075",84075,8100,R010,3.5,5,2285,122550004,183720379,49011,18372037949011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000325399, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077277,-112.039335,0.404,10,SFR,Single Family Residence / Townhouse,SFR,1997,2019-2-8,2019-2-20
US,UT,638 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"638 W 2525 S, SYRACUSE, UT 84075",84075,8100,R010,3.0,4,1894,122550006,11909275,49011,1190927549011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000325399, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077277,-112.037103,0.404,10,SFR,Single Family Residence / Townhouse,SFR,1998,2018-12-10,2018-12-23
US,UT,680 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"680 W 2525 S, SYRACUSE, UT 84075",84075,8100,R010,2.5,3,1845,122550003,183720378,49011,18372037849011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000325399, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077279,-112.039192,0.404,10,SFR,Single Family Residence / Townhouse,SFR,1997,2019-2-8,2019-2-20
US,UT,618 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"618 W 2525 S, SYRACUSE, UT 84075",84075,8100,R010,3.5,6,1838,122550007,183720381,49011,18372038149011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000325399, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077282,-112.037532,0.404,10,SFR,Single Family Residence / Townhouse,SFR,1998,2019-2-8,2019-2-20
US,UT,716 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"716 W 2525 S, SYRACUSE, UT 84075",84075,9183,R010,2.5,3,1992,122550002,151924501,49011,15192450149011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000325399, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077284,-112.038553,0.4,10,SFR,Single Family Residence / Townhouse,SFR,1998,2019-2-8,2019-2-20
US,UT,600 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"600 W 2525 S, SYRACUSE, UT 84075",84075,8100,R010,3.0,3,1846,122550008,183720382,49011,18372038249011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000325399, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077285,-112.037917,0.404,10,SFR,Single Family Residence / Townhouse,SFR,1997,2019-2-8,2019-2-20
US,UT,654 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"654 W 2525 S, SYRACUSE, UT 84075",84075,8100,R010,4.0,7,2249,122550005,183720380,49011,18372038049011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000325399, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077286,-112.036768,0.404,10,SFR,Single Family Residence / Townhouse,SFR,1997,2019-2-8,2019-2-20
US,UT,738 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"738 W 2525 S, SYRACUSE, UT 84075",84075,9183,R010,3.5,8,2811,122550001,12858678,49011,1285867849011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000325399, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077287,-112.038162,0.6,10,SFR,Single Family Residence / Townhouse,SFR,1999,2019-2-8,2019-2-20
US,UT,564 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"564 W 2525 S, SYRACUSE, UT 84075",84075,8569,R010,3.0,4,2145,122550010,183720384,49011,18372038449011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000325399, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077287,-112.036737,0.4,10,SFR,Single Family Residence / Townhouse,SFR,1998,2019-2-8,2019-2-20
US,UT,844 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"844 W 2525 S, SYRACUSE, UT 84075",84075,,,3.5,5,2744,121910011,10048162,49011,1004816249011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447199, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077290,-112.042679,0.311,10,SFR,Single Family Residence / Townhouse,SFR,1995,2018-12-10,2018-12-23
US,UT,866 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"866 W 2525 S, SYRACUSE, UT 84075",84075,9185,R010,2.5,4,2342,121910012,15644393,49011,1564439349011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447199, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077293,-112.042236,0.262,10,SFR,Single Family Residence / Townhouse,SFR,1995,2018-12-10,2018-12-23
US,UT,2480 S 1150 W,"SYRACUSE, UT 84075",Syracuse,ExaStr,"2480 S 1150 W, SYRACUSE, UT 84075",84075,8625,R007,3.5,6,2068,122700014,183730780,49011,18373078049011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447222, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077294,-112.048422,0.51,10,SFR,Single Family Residence / Townhouse,SFR,1997,2019-1-10,2019-1-24
US,UT,884 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"884 W 2525 S, SYRACUSE, UT 84075",84075,,,2.5,6,1886,121910013,146642387,49011,14664238749011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447199, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077295,-112.041873,0.29,10,SFR,Single Family Residence / Townhouse,SFR,1995,2019-2-8,2019-2-20
US,UT,778 W 2525 S,"SYRACUSE, UT 84075",Syracuse,ExaStr,"778 W 2525 S, SYRACUSE, UT 84075",84075,9184,R010,2.0,3,1964,122030025,151924498,49011,15192449849011,Street,0.0,0.0,"CO49011, CS4992236, DB4900210, MT30002850, ND0004676425, PL4974810, RS0000447199, SB0000125000, SB0000125045, SB0000125069, ZI84075",41.077297,-112.041294,0.275,10,SFR,Single Family Residence / Townhouse,SFR,1996,2019-2-8,2019-2-20
