AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,AddressPostal2,AddressPostal3,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingSizeUniversalsize,IdentifierApn,IdentifierAttomId,IdentifierFips,IdentifierObPropId,LocationAccuracy,LocationDistance,LocationElevation,LocationGeoid,LocationLatitude,LocationLongitude,LotLotSize1,SummaryPropIndicator,SummaryPropLandUse,SummaryPropclass,SummaryProptype,SummaryPearbuilt,VintageLastModified,VintagePubDate
US,TX,12808 BLACK HILLS DR,"AUSTIN, TX 78748",Austin,ExaStr,"12808 BLACK HILLS DR, AUSTIN, TX 78748",78748,1013,C067,2.0,4,2076,786739,164994426,48453,16499442648453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638161, ZI78748",30.146978,-97.853280,0.1458,10,SFR,Single Family Residence / Townhouse,SFR,2013,2019-1-10,2019-1-24
US,TX,8901 EDMUNDSBURY DR,"AUSTIN, TX 78747",Austin,ExaStr,"8901 EDMUNDSBURY DR, AUSTIN, TX 78747",78747,3992,R166,3.0,0,2101,783180,167699247,48453,16769924748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.146983,-97.740436,0.1243,10,SFR,Single Family Residence / Townhouse,SFR,2014,2019-1-10,2019-1-24
US,TX,7013 SUNDERLAND TRL,"AUSTIN, TX 78747",Austin,ExaStr,"7013 SUNDERLAND TRL, AUSTIN, TX 78747",78747,3713,R166,3.0,0,2102,808850,216277335,48453,21627733548453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.146984,-97.742308,0.1055,10,SFR,Single Family Residence / Townhouse,SFR,2014,2019-1-10,2019-1-24
US,TX,7009 SUNDERLAND TRL,"AUSTIN, TX 78747",Austin,ExaStr,"7009 SUNDERLAND TRL, AUSTIN, TX 78747",78747,3713,R166,2.0,0,1352,808849,216277334,48453,21627733448453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.146991,-97.742341,0.0966,10,SFR,Single Family Residence / Townhouse,SFR,2014,2019-1-10,2019-1-24
US,TX,12301 LOSTWOOD CIR,"AUSTIN, TX 78748",Austin,ExaStr,"12301 LOSTWOOD CIR, AUSTIN, TX 78748",78748,1061,C067,4.0,0,3205,752757,167728840,48453,16772884048453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638161, ZI78739",30.146995,-97.856464,0.6055,10,SFR,Single Family Residence / Townhouse,SFR,2013,2019-1-10,2019-1-24
US,TX,9901 CHERYL LYNN RD,"AUSTIN, TX 78747",Austin,ExaStr,"9901 CHERYL LYNN RD, AUSTIN, TX 78747",78747,9728,R217,1.0,0,894,349354,21813630,48453,2181363048453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, RS0000638124, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.146995,-97.764532,0.3,10,SFR,Single Family Residence / Townhouse,SFR,1972,2019-1-10,2019-1-24
US,TX,12821 BLACK HILLS DR,"AUSTIN, TX 78748",Austin,ExaStr,"12821 BLACK HILLS DR, AUSTIN, TX 78748",78748,1013,C067,3.0,3,2364,786730,164994417,48453,16499441748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638161, SB0000118613, SB0000118622, SB0000118629, ZI78748",30.146996,-97.853649,0.1246,10,SFR,Single Family Residence / Townhouse,SFR,2012,2019-1-10,2019-1-24
US,TX,7005 SUNDERLAND TRL,"AUSTIN, TX 78747",Austin,ExaStr,"7005 SUNDERLAND TRL, AUSTIN, TX 78747",78747,3713,R166,3.0,0,1788,808848,216299526,48453,21629952648453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, ZI78747",30.146999,-97.742373,0.0996,10,SFR,Single Family Residence / Townhouse,SFR,2014,2019-1-10,2019-1-24
US,TX,12028 HERB BROOKS DR,"AUSTIN, TX 78748",Austin,ExaStr,"12028 HERB BROOKS DR, AUSTIN, TX 78748",78748,3536,R165,3.0,0,2416,759795,27905814,48453,2790581448453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638202, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147000,-97.844421,0.2064,10,SFR,Single Family Residence / Townhouse,SFR,2008,2019-1-10,2019-1-24
US,TX,308 VENETIAN CV,"AUSTIN, TX 78748",Austin,ExaStr,"308 VENETIAN CV, AUSTIN, TX 78748",78748,2578,R131,3.0,0,2799,556617,44406637,48453,4440663748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147001,-97.812636,0.2248,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-1-10,2019-1-24
US,TX,7001 SUNDERLAND TRL,"AUSTIN, TX 78747",Austin,ExaStr,"7001 SUNDERLAND TRL, AUSTIN, TX 78747",78747,3713,R166,3.0,0,2101,808847,216299525,48453,21629952548453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, ZI78747",30.147006,-97.742406,0.1043,10,SFR,Single Family Residence / Townhouse,SFR,2014,2019-1-10,2019-1-24
US,TX,12305 LOSTWOOD CIR,"AUSTIN, TX 78748",Austin,ExaStr,"12305 LOSTWOOD CIR, AUSTIN, TX 78748",78748,1061,C067,3.0,0,2934,752758,167728841,48453,16772884148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638161, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.147010,-97.856415,0.6055,10,SFR,Single Family Residence / Townhouse,SFR,2011,2019-1-10,2019-1-24
US,TX,2825 FRATE BARKER RD,"AUSTIN, TX 78748",Austin,ExaStr,"2825 FRATE BARKER RD, AUSTIN, TX 78748",78748,3510,R024,4.0,0,3782,350067,145068755,48453,14506875548453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638161, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.147013,-97.858840,80.6,10,SFR,Single Family Residence / Townhouse,SFR,1992,2019-1-10,2019-1-24
US,TX,9903 CHERYL LYNN RD,"AUSTIN, TX 78747",Austin,ExaStr,"9903 CHERYL LYNN RD, AUSTIN, TX 78747",78747,9728,R217,0.0,0,952,349353,21813631,48453,2181363148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, RS0000638124, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.147013,-97.764519,0.3,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1996,2019-1-10,2019-1-24
US,TX,221 REAL QUIET CV,"AUSTIN, TX 78748",Austin,ExaStr,"221 REAL QUIET CV, AUSTIN, TX 78748",78748,2575,R131,2.0,0,2269,533940,44412961,48453,4441296148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147014,-97.811392,0.2732,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-1-10,2019-1-24
US,TX,12309 LOSTWOOD CIR,"AUSTIN, TX 78748",Austin,ExaStr,"12309 LOSTWOOD CIR, AUSTIN, TX 78748",78748,1061,C067,3.0,4,3181,752759,167728842,48453,16772884248453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638161, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.147026,-97.856365,0.6629,10,SFR,Single Family Residence / Townhouse,SFR,2011,2019-1-10,2019-1-24
US,TX,11817 MANCHACA RD,"AUSTIN, TX 78748",Austin,ExaStr,"11817 MANCHACA RD, AUSTIN, TX 78748",78748,2719,R024,0.0,0,3670,350504,34497685,48453,3449768548453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004390209, PL4846308, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147026,-97.832952,0.4029,20,COMMON AREA,Commercial,COMMON AREA,1996,2019-1-10,2019-1-24
US,TX,8909 EDMUNDSBURY DR,"AUSTIN, TX 78747",Austin,ExaStr,"8909 EDMUNDSBURY DR, AUSTIN, TX 78747",78747,3992,R166,3.0,0,2068,797349,206695462,48453,20669546248453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.147027,-97.740449,0.0918,10,SFR,Single Family Residence / Townhouse,SFR,2012,2019-1-10,2019-1-24
US,TX,10233 PINEHURST DR,"AUSTIN, TX 78747",Austin,ExaStr,"10233 PINEHURST DR, AUSTIN, TX 78747",78747,1114,C083,3.0,0,2577,349497,165138668,48453,16513866848453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, PL4805000, RS0000638266, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.147029,-97.785245,0.2636,10,SFR,Single Family Residence / Townhouse,SFR,1982,2019-1-10,2019-1-24
US,TX,12004 BROTEN ST,"AUSTIN, TX 78748",Austin,ExaStr,"12004 BROTEN ST, AUSTIN, TX 78748",78748,3076,R165,2.0,3,1438,769210,147039355,48453,14703935548453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638202, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147030,-97.842179,0.132,10,SFR,Single Family Residence / Townhouse,SFR,2010,2019-1-10,2019-1-24
US,TX,12005 BROTEN ST,"AUSTIN, TX 78748",Austin,ExaStr,"12005 BROTEN ST, AUSTIN, TX 78748",78748,3076,R165,2.0,3,1378,769259,149682326,48453,14968232648453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638202, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147030,-97.841861,0.1321,10,SFR,Single Family Residence / Townhouse,SFR,2010,2019-1-10,2019-1-24
US,TX,12812 BLACK HILLS DR,"AUSTIN, TX 78748",Austin,ExaStr,"12812 BLACK HILLS DR, AUSTIN, TX 78748",78748,1013,C067,2.0,3,2364,786740,164994427,48453,16499442748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638161, SB0000118613, SB0000118622, SB0000118629, ZI78748",30.147032,-97.853313,0.127,10,SFR,Single Family Residence / Townhouse,SFR,2013,2019-1-10,2019-1-24
US,TX,9905 CHERYL LYNN RD,"AUSTIN, TX 78747",Austin,ExaStr,"9905 CHERYL LYNN RD, AUSTIN, TX 78747",78747,9728,R217,3.0,0,2619,350103,47877711,48453,4787771148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, RS0000638124, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.147032,-97.764507,0.2983,21,DUPLEX,"""Duplex, Triplex, Quadplex)""",DUPLEX,1983,2019-1-10,2019-1-24
US,TX,12024 HERB BROOKS DR,"AUSTIN, TX 78748",Austin,ExaStr,"12024 HERB BROOKS DR, AUSTIN, TX 78748",78748,3536,R165,3.0,0,2417,759794,27905813,48453,2790581348453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638202, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147036,-97.844420,0.143,10,SFR,Single Family Residence / Townhouse,SFR,2008,2019-1-10,2019-1-24
US,TX,8905 EDMUNDSBURY DR,"AUSTIN, TX 78747",Austin,ExaStr,"8905 EDMUNDSBURY DR, AUSTIN, TX 78747",78747,3992,R166,3.0,0,1665,783179,167699246,48453,16769924648453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.147037,-97.740449,0.0918,10,SFR,Single Family Residence / Townhouse,SFR,2012,2019-1-10,2019-1-24
US,TX,11009 JOCKEY BLUFF DR,"AUSTIN, TX 78748",Austin,ExaStr,"11009 JOCKEY BLUFF DR, AUSTIN, TX 78748",78748,2582,R131,2.0,0,1789,533930,44549747,48453,4454974748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147041,-97.809775,0.2449,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-1-10,2019-1-24
US,TX,217 REAL QUIET CV,"AUSTIN, TX 78748",Austin,ExaStr,"217 REAL QUIET CV, AUSTIN, TX 78748",78748,2575,R131,3.0,0,2799,534411,7335977,48453,733597748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147047,-97.811402,0.1625,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-1-10,2019-1-24
US,TX,12825 BLACK HILLS DR,"AUSTIN, TX 78748",Austin,ExaStr,"12825 BLACK HILLS DR, AUSTIN, TX 78748",78748,1013,C067,2.0,3,2227,786729,164994416,48453,16499441648453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638161, ZI78748",30.147049,-97.853681,0.1346,10,SFR,Single Family Residence / Townhouse,SFR,2013,2019-1-10,2019-1-24
US,TX,1124 REGAL ROW # A,"AUSTIN, TX 78748",Austin,ExaStr,"1124 REGAL ROW # A, AUSTIN, TX 78748",78748,3701,R126,0.0,0,3321,350501,168003210,48453,16800321048453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004390209, PL4846308, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147064,-97.830064,0.4347,20,COMMON AREA,Commercial,COMMON AREA,1985,2019-1-10,2019-1-24
US,TX,1122 REGAL ROW,"AUSTIN, TX 78748",Austin,ExaStr,"1122 REGAL ROW, AUSTIN, TX 78748",78748,,,0.0,0,0,350500,168003209,48453,16800320948453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004390209, PL4846308, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147064,-97.830028,0.4254,20,COMMON AREA,Commercial,COMMON AREA,1985,2019-1-10,2019-1-24
US,TX,1116 REGAL ROW,"AUSTIN, TX 78748",Austin,ExaStr,"1116 REGAL ROW, AUSTIN, TX 78748",78748,3701,R126,0.0,0,3900,350499,168003208,48453,16800320848453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004390209, PL4846308, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147065,-97.829923,0.4246,20,COMMON AREA,Commercial,COMMON AREA,1983,2019-1-10,2019-1-24
US,TX,1114 REGAL ROW,"AUSTIN, TX 78748",Austin,ExaStr,"1114 REGAL ROW, AUSTIN, TX 78748",78748,3778,R126,0.0,0,6540,350498,168003207,48453,16800320748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004390209, PL4846308, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147065,-97.829888,0.4255,20,COMMON AREA,Commercial,COMMON AREA,1984,2019-1-10,2019-1-24
US,TX,1108 REGAL ROW,"AUSTIN, TX 78748",Austin,ExaStr,"1108 REGAL ROW, AUSTIN, TX 78748",78748,3701,R126,0.0,0,5100,350497,168003206,48453,16800320648453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004390209, PL4846308, ZI78748",30.147066,-97.829782,0.4159,20,COMMON AREA,Commercial,COMMON AREA,1985,2019-1-10,2019-1-24
US,TX,1104 REGAL ROW,"AUSTIN, TX 78748",Austin,ExaStr,"1104 REGAL ROW, AUSTIN, TX 78748",78748,3765,R126,0.0,0,12444,350496,168003205,48453,16800320548453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004390209, PL4846308, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147067,-97.829712,0.7579,20,COMMON AREA,Commercial,COMMON AREA,1985,2019-1-10,2019-1-24
US,TX,1100 REGAL ROW,"AUSTIN, TX 78748",Austin,ExaStr,"1100 REGAL ROW, AUSTIN, TX 78748",78748,3766,R126,0.0,0,19500,350495,168003204,48453,16800320448453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004390209, PL4846308, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147067,-97.829641,1.4453,20,COMMON AREA,Commercial,COMMON AREA,1985,2019-1-10,2019-1-24
US,TX,11400 SUNSET DR,"AUSTIN, TX 78748",Austin,ExaStr,"11400 SUNSET DR, AUSTIN, TX 78748",78748,,,0.0,0,0,350387,167262651,48453,16726265148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395436, PL4865552, RS0000639217, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147068,-97.818066,1.38,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,1968,2019-1-10,2019-1-24
US,TX,9909 CHERYL LYNN RD,"AUSTIN, TX 78747",Austin,ExaStr,"9909 CHERYL LYNN RD, AUSTIN, TX 78747",78747,9728,R217,0.0,0,2870,350102,166363994,48453,16636399448453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, RS0000638124, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.147068,-97.764482,0.663,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1972,2019-1-10,2019-1-24
US,TX,10725 DESERT WILLOW LOOP,"AUSTIN, TX 78748",Austin,ExaStr,"10725 DESERT WILLOW LOOP, AUSTIN, TX 78748",78748,4026,R180,3.0,4,3015,733001,167574018,48453,16757401848453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638189, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147069,-97.804718,0.138,10,SFR,Single Family Residence / Townhouse,SFR,2012,2019-1-10,2019-1-24
US,TX,12020 HERB BROOKS DR,"AUSTIN, TX 78748",Austin,ExaStr,"12020 HERB BROOKS DR, AUSTIN, TX 78748",78748,3536,R165,3.0,0,1874,759793,27905812,48453,2790581248453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638202, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147072,-97.844420,0.1363,10,SFR,Single Family Residence / Townhouse,SFR,2008,2019-1-10,2019-1-24
US,TX,11413 RIDGE DR,"AUSTIN, TX 78748",Austin,ExaStr,"11413 RIDGE DR, AUSTIN, TX 78748",78748,3897,R024,2.0,0,1618,350363,166038522,48453,16603852248453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395436, PL4865552, RS0000639217, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147078,-97.820385,0.43,10,SFR,Single Family Residence / Townhouse,SFR,1988,2019-1-10,2019-1-24
US,TX,213 REAL QUIET CV,"AUSTIN, TX 78748",Austin,ExaStr,"213 REAL QUIET CV, AUSTIN, TX 78748",78748,2575,R131,2.0,0,2269,534412,44687539,48453,4468753948453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, ZI78748",30.147081,-97.811412,0.1807,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-1-10,2019-1-24
US,TX,8913 EDMUNDSBURY DR,"AUSTIN, TX 78747",Austin,ExaStr,"8913 EDMUNDSBURY DR, AUSTIN, TX 78747",78747,3992,R166,3.0,0,2537,797348,206695461,48453,20669546148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.147081,-97.740437,0.1033,10,SFR,Single Family Residence / Townhouse,SFR,2013,2019-1-10,2019-1-24
US,TX,11411 RIDGE DR,"AUSTIN, TX 78748",Austin,ExaStr,"11411 RIDGE DR, AUSTIN, TX 78748",78748,3897,R024,2.0,0,1760,350364,35653185,48453,3565318548453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395436, PL4865552, RS0000639217, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147083,-97.820361,0.4,10,SFR,Single Family Residence / Townhouse,SFR,1989,2019-1-10,2019-1-24
US,TX,10721 DESERT WILLOW LOOP,"AUSTIN, TX 78748",Austin,ExaStr,"10721 DESERT WILLOW LOOP, AUSTIN, TX 78748",78748,4026,R180,3.0,0,2953,733002,167574019,48453,16757401948453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638189, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147084,-97.804761,0.132,10,SFR,Single Family Residence / Townhouse,SFR,2012,2019-1-10,2019-1-24
US,TX,12816 BLACK HILLS DR,"AUSTIN, TX 78748",Austin,ExaStr,"12816 BLACK HILLS DR, AUSTIN, TX 78748",78748,1013,C067,3.0,4,2478,786741,164994428,48453,16499442848453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638161, ZI78748",30.147085,-97.853345,0.1583,10,SFR,Single Family Residence / Townhouse,SFR,2013,2019-1-10,2019-1-24
US,TX,11409 RIDGE DR,"AUSTIN, TX 78748",Austin,ExaStr,"11409 RIDGE DR, AUSTIN, TX 78748",78748,3897,R024,3.0,0,4033,350365,35648907,48453,3564890748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395436, PL4865552, RS0000639217, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147087,-97.820337,0.36,10,SFR,Single Family Residence / Townhouse,SFR,1999,2019-1-10,2019-1-24
US,TX,8908 EDMUNDSBURY DR,"AUSTIN, TX 78747",Austin,ExaStr,"8908 EDMUNDSBURY DR, AUSTIN, TX 78747",78747,3992,R166,2.0,3,2068,797351,206689230,48453,20668923048453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.147087,-97.740759,0.0964,10,SFR,Single Family Residence / Townhouse,SFR,2012,2019-1-10,2019-1-24
US,TX,1202 REGAL ROW,"AUSTIN, TX 78748",Austin,ExaStr,"1202 REGAL ROW, AUSTIN, TX 78748",78748,,,0.0,0,1600,350502,168003211,48453,16800321148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004390209, PL4846308, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147088,-97.831411,0.4178,20,COMMON AREA,Commercial,COMMON AREA,1984,2019-1-10,2019-1-24
US,TX,220 REAL QUIET CV,"AUSTIN, TX 78748",Austin,ExaStr,"220 REAL QUIET CV, AUSTIN, TX 78748",78748,2575,R131,2.0,0,1798,533935,44402440,48453,4440244048453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147093,-97.811088,0.1966,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-1-10,2019-1-24
US,TX,1206 REGAL ROW,"AUSTIN, TX 78748",Austin,ExaStr,"1206 REGAL ROW, AUSTIN, TX 78748",78748,,,0.0,0,4206,350503,168003212,48453,16800321248453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004390209, PL4846308, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147096,-97.831463,0.421,20,COMMON AREA,Commercial,COMMON AREA,1985,2019-1-10,2019-1-24
US,TX,11405 RIDGE DR,"AUSTIN, TX 78748",Austin,ExaStr,"11405 RIDGE DR, AUSTIN, TX 78748",78748,3897,R024,3.0,0,3594,350366,166038523,48453,16603852348453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395436, PL4865552, RS0000639217, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147096,-97.820289,0.46,10,SFR,Single Family Residence / Townhouse,SFR,1994,2019-1-10,2019-1-24
US,TX,213 RACETRACK DR,"AUSTIN, TX 78748",Austin,ExaStr,"213 RACETRACK DR, AUSTIN, TX 78748",78748,2579,R131,2.0,0,2160,533938,41751624,48453,4175162448453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, ZI78748",30.147100,-97.811200,0.208,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-1-10,2019-1-24
US,TX,10717 DESERT WILLOW LOOP,"AUSTIN, TX 78748",Austin,ExaStr,"10717 DESERT WILLOW LOOP, AUSTIN, TX 78748",78748,4026,R180,2.0,3,1634,733003,167574020,48453,16757402048453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638189, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147100,-97.804805,0.132,10,SFR,Single Family Residence / Townhouse,SFR,2011,2019-1-10,2019-1-24
US,TX,12829 BLACK HILLS DR,"AUSTIN, TX 78748",Austin,ExaStr,"12829 BLACK HILLS DR, AUSTIN, TX 78748",78748,1013,C067,3.0,3,2257,786728,167125652,48453,16712565248453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638161, SB0000118613, SB0000118622, SB0000118629, ZI78748",30.147103,-97.853714,0.1797,10,SFR,Single Family Residence / Townhouse,SFR,2013,2019-1-10,2019-1-24
US,TX,2901 FRATE BARKER RD,"AUSTIN, TX 78748",Austin,ExaStr,"2901 FRATE BARKER RD, AUSTIN, TX 78748",78748,3523,R024,3.0,0,3516,350066,34614741,48453,3461474148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.147105,-97.859173,10.346,10,SFR,Single Family Residence / Townhouse,SFR,1945,2019-1-10,2019-1-24
US,TX,2901 FRATE BARKER RD,"AUSTIN, TX 78748",Austin,ExaStr,"2901 FRATE BARKER RD, AUSTIN, TX 78748",78748,3523,R024,0.0,0,0,576784,144174669,48453,14417466948453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.147105,-97.859173,6.657,10,SFR,Single Family Residence / Townhouse,SFR,0,2019-1-10,2019-1-24
US,TX,12017 HERB BROOKS DR,"AUSTIN, TX 78748",Austin,ExaStr,"12017 HERB BROOKS DR, AUSTIN, TX 78748",78748,3536,R165,2.0,3,1522,759772,27905795,48453,2790579548453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638202, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.147105,-97.844102,0.1784,10,SFR,Single Family Residence / Townhouse,SFR,2008,2019-1-10,2019-1-24
