AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,AddressPostal2,AddressPostal3,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingSizeUniversalsize,IdentifierApn,IdentifierAttomId,IdentifierFips,IdentifierObPropId,LocationAccuracy,LocationDistance,LocationElevation,LocationGeoid,LocationLatitude,LocationLongitude,LotLotSize1,SummaryPropIndicator,SummaryPropLandUse,SummaryPropclass,SummaryProptype,SummaryPearbuilt,VintageLastModified,VintagePubDate
US,,3880 HIGHWAY 90 S,"ANDERSON, TX 77830",Anderson,ExaStr,"3880 HIGHWAY 90 S, ANDERSON, TX 77830",77830,7756,R002,0,0,672,R12373,214110946,48185,2.14111E+13,Street,0,0,"CO48185, CS4890080, DB4832190, SB0000122828, ZI77830",30.458768,-96.022936,,10,SFR,Single Family Residence / Townhouse,SFR,0,1/24/2018,2/12/2018
US,,13746 BROOKS SCHOOL RD,"NOBLESVILLE, IN 46060",Noblesville,ExaStr,"13746 BROOKS SCHOOL RD, NOBLESVILLE, IN 46060",46060,8722,R005,2,3,1788,2.91122E+17,203785113,18057,2.03785E+13,Street,0,0,"CO18057, CS1822612, DB1810650, MT30001968, RS0000088442, SB0000086851, SB0000086867, SB0000086868, ZI46060",39.987465,-85.942297,,10,SFR,Single Family Residence / Townhouse,SFR,1987,7/10/2019,7/24/2019
US,,5873 BLUE SPRINGS RD,"GREENWOOD, FL 32443",Greenwood,ExaStr,"5873 BLUE SPRINGS RD, GREENWOOD, FL 32443",32443,2089,R001,1,0,1180,355N09000000200000,161034972,12063,1.61035E+13,Street,0,0,"CO12063, CS1290728, DB1200960, RS0004667640, ZI32443",30.796161,-85.105621,,10,SFR,Single Family Residence / Townhouse,SFR,1965,5/22/2019,5/24/2019
US,,5658 FM 319,"ELKHART, TX 75839",Elkhart,ExaStr,"5658 FM 319, ELKHART, TX 75839",75839,4636,R001,0,0,896,M851731,306931897,48001,3.06932E+13,Street,0,0,"CO48001, CS4891205, DB4818390, SB0000120330, SB0000120331, SB0000120332, ZI75839",31.568051,-95.655465,,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,2013,1/24/2018,2/12/2018
US,,14300 NEW RD,"MISHAWAKA, IN 46544",Mishawaka,ExaStr,"14300 NEW RD, MISHAWAKA, IN 46544",46544,9117,R053,2.5,3,2348,71-14-23-200-002.000-016,214004285,18141,2.14004E+13,Street,0,0,"CO18141, CS1846098, DB1808760, SB0000087302, SB0000087305, SB0000087307, ZI46544",41.564556,-86.147039,,10,SFR,Single Family Residence / Townhouse,SFR,1895,1/24/2018,2/8/2018
US,,E OF TALLAHALA CRK,"LAWRENCE, MS 39336",Lawrence,ExaZip,"E OF TALLAHALA CRK, LAWRENCE, MS 39336",39336,,,0,0,0,0012-05-000-005.00,298640435,28061,2.9864E+13,Zip5,0,0,"CO28101, CS2892673, DB2803180, SB0000098309, SB0000098310, SB0000098311, ZI39336",32.29922,-89.28468,,80,OPEN SPACE,Vacant,OPEN SPACE,0,5/22/2019,5/24/2019
US,,1557 WALTERS RD,"JEFFERSONVILLE, GA 31044",Jeffersonville,ExaStr,"1557 WALTERS RD, JEFFERSONVILLE, GA 31044",31044,8838,R001,0,0,496,T106 004,220364729,13289,2.20365E+13,Street,0,0,"CO13289, CS1392821, DB1305220, SB0000081538, SB0000081539, SB0000081540, ZI31044",32.565147,-83.387868,,10,SFR,Single Family Residence / Townhouse,SFR,2014,1/24/2018,2/7/2018
US,,1140 COUNTY ROAD 106,"COLUMBUS, TX 78934",Columbus,ExaStr,"1140 COUNTY ROAD 106, COLUMBUS, TX 78934",78934,1614,R003,0,0,1877,2.0259E+12,249544439,48089,2.49544E+13,Street,0,0,"CO48089, CS4890800, DB4814700, SB0000119346, SB0000119347, SB0000119348, ZI78934",29.642926,-96.591709,,10,SFR,Single Family Residence / Townhouse,SFR,2008,1/24/2018,2/12/2018
US,,1035 KNOB RD,"PORTAGE, PA 15946",Portage,ExaStr,"1035 KNOB RD, PORTAGE, PA 15946",15946,4405,R002,0,0,0,10.00-04..-005.01-000,305434887,42013,3.05435E+13,Street,0,0,"CO42013, CS4231000, DB4206120, SB0000112713, SB0000112714, ZI15946",40.323452,-78.568021,,10,SFR,Single Family Residence / Townhouse,SFR,0,1/24/2018,2/11/2018
US,,1140 COUNTY ROAD 106,"COLUMBUS, TX 78934",Columbus,ExaStr,"1140 COUNTY ROAD 106, COLUMBUS, TX 78934",78934,1614,R003,0,0,1877,2.0259E+12,249544439,48089,2.49544E+13,Street,0,0,"CO48089, CS4890800, DB4814700, SB0000119346, SB0000119347, SB0000119348, ZI78934",29.642926,-96.591709,,10,SFR,Single Family Residence / Townhouse,SFR,2008,1/24/2018,2/12/2018
US,,10946 PLUM GROVE RD,"CLEVELAND, TX 77327",Cleveland,ExaZip,"10946 PLUM GROVE RD, CLEVELAND, TX 77327",77327,,,0,0,0,4.711E+12,323568656,48291,3.23569E+13,Zip5,0,0,"CO48291, CS4890755, DB4814370, SB0000119301, SB0000119302, SB0000119303, SB0000119304, SB0000119305, ZI77327",30.1702,-95.096189,,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,1/10/2019,1/24/2019
US,,3335 MICHELLES WHISPER,"CINCINNATI, OH 45245",Cincinnati,ExaStr,"3335 MICHELLES WHISPER, CINCINNATI, OH 45245",45245,3133,C002,4,4,3422,272812A141,182740065,39025,1.8274E+13,Street,0,0,"CO39025, CS3962540, DB3904555, RS0000525529, SB0000109165, SB0000109168, SB0000109169, ZI45245",39.017693,-84.271729,,10,SFR,Single Family Residence / Townhouse,SFR,2005,6/10/2019,6/22/2019
US,,1404 US ROUTE 40,"TOLEDO, IL 62468",Toledo,ExaStr,"1404 US ROUTE 40, TOLEDO, IL 62468",62468,4316,R001,0,0,0,13-17-200-010,292797546,17035,2.92798E+13,Street,0,0,"CO17035, CS1782959, DB1739090, SB0000084396, SB0000084397, SB0000084398, ZI62468",39.226072,-88.21587,,10,RURAL HOMESITE,Single Family Residence / Townhouse,RURAL HOMESITE,0,7/10/2018,7/13/2018
US,,111 ANCHOR WAY,"AKRON, AL 35441",Akron,ExaStr,"111 ANCHOR WAY, AKRON, AL 35441",35441,2813,R401,0,0,2551,12 03 08 4 000 056.0000,252774203,1065,2.52774E+13,Street,0,0,"CO01065, CS0192853, DB0101710, SB0000131017, SB0000131018, ZI35441",32.807517,-87.808737,,10,SFR,Single Family Residence / Townhouse,SFR,1977,1/24/2018,2/5/2018
US,,11911 EAGLE RIDGE DR,"DAYTON, TX 77535",Dayton,ExaStr,"11911 EAGLE RIDGE DR, DAYTON, TX 77535",77535,1022,R011,0,0,2840,43053,167176505,48071,1.67177E+13,Street,0,0,"CO48071, CS4892620, DB4809450, PL4849068, SB0000118675, SB0000118676, SB0000118677, SB0000118678, SB0000118679, ZI77580",29.872286,-94.874614,,10,SFR,Single Family Residence / Townhouse,SFR,0,12/10/2018,12/23/2018
US,,700 COUNTY HIGHWAY 246,"PARMA, MO 63870",Parma,ExaStr,"700 COUNTY HIGHWAY 246, PARMA, MO 63870",63870,9128,R071,1,3,2444,21 5.0 22 000 000 007.00,299922747,29143,2.99923E+13,Street,0,0,"CO29143, CS2915832, DB2912780, SB0000096655, SB0000096656, ZI63870",36.524196,-89.85254,,10,SFR,Single Family Residence / Townhouse,SFR,1975,9/10/2018,9/16/2018
US,,32520 FM 47,"CANTON, TX 75103",Canton,ExaStr,"32520 FM 47, CANTON, TX 75103",75103,4044,R001,0,0,1248,072.0942.0100.0006.0000,323527789,48467,3.23528E+13,Street,0,0,"CO48467, CS4890654, DB4828680, SB0000122387, ZI75147",32.425884,-96.023469,,10,RURAL HOMESITE,Single Family Residence / Townhouse,RURAL HOMESITE,1962,12/10/2018,12/23/2018
US,,8100 MACAW LN,"YOUNGSTOWN, FL 32466",Youngstown,ExaStr,"8100 MACAW LN, YOUNGSTOWN, FL 32466",32466,2212,H084,0,0,0,5452607020,205013722,12005,2.05014E+13,Street,0,0,"CO12005, CS1291989, DB1200090, MT30002942, SB0000077371, SB0000077375, SB0000077377, ZI32466",30.294197,-85.529644,,80,VACANT LAND (NEC),Vacant,VACANT LAND (NEC),0,6/10/2019,6/22/2019
US,,44400 MIDDLE RIDGE RD,"LORAIN, OH 44053",Lorain,ExaStr,"44400 MIDDLE RIDGE RD, LORAIN, OH 44053",44053,3920,C008,2,3,2687,5.00063E+11,183191037,39093,1.83191E+13,Street,0,0,"CO39093, CS3901812, DB3904519, MT30002348, SB0000107845, SB0000107846, SB0000107847, SB0000107848, SB0000107849, ZI44053",41.402651,-82.181447,,70,FARMS,Agricultural,FARMS,1918,7/10/2019,7/25/2019
US,,9180 FM 1241,"HAMILTON, TX 76531",Hamilton,MulStr,"9180 FM 1241, HAMILTON, TX 76531",76531,3113,R001,0,0,1080,R25072,249571855,48193,2.49572E+13,Street,0,0,"CO48193, CS4891690, DB4822230, SB0000121038, SB0000121039, SB0000121040, ZI76525",31.565398,-98.109884,,70,FARMS,Agricultural,FARMS,2003,9/10/2018,9/16/2018
US,,17054 PEACE POINT DR,"SPRINGFIELD, LA 70462",Springfield,ExaStr,"17054 PEACE POINT DR, SPRINGFIELD, LA 70462",70462,,,0,0,0,100377002,214689223,22063,2.14689E+13,Street,0,0,"CO22063, CS2295299, DB2201020, RS0000389349, SB0000090011, SB0000090032, SB0000090033, ZI70462",30.308181,-90.602053,,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,1/10/2019,1/24/2019
US,,2130 HEWITT AVE,"KETTERING, OH 45440",Kettering,ExaStr,"2130 HEWITT AVE, KETTERING, OH 45440",45440,4241,C039,2,2,1178,N64 50519 0001,182416412,39113,1.82416E+13,Street,0,0,"CO39113, CS3940040, DB3904373, MT30001281, PL3940040, RS0000139108, SB0000108078, SB0000108080, SB0000108085, SB0000108088, ZI45440",39.657992,-84.130045,,11,CONDOMINIUM,Condominium (residential),CONDOMINIUM,1979,4/11/2019,4/25/2019
US,,12221 W RIDGE RD,"ELYRIA, OH 44074",Elyria,ExaStr,"12221 W RIDGE RD, ELYRIA, OH 44074",44074,9736,R001,3,3,3360,1.00001E+12,50461162,39093,5.04612E+12,Street,0,0,"CO39093, CS3912140, DB3904816, MT30002348, SB0000108836, SB0000108837, SB0000108838, ZI44074",41.308822,-82.148148,,10,SFR,Single Family Residence / Townhouse,SFR,2000,4/11/2019,4/25/2019
US,,LAKEWOOD,"LAKEWOOD, NM 88254",Lakewood,ExaZip,"LAKEWOOD, LAKEWOOD, NM 88254",88254,,,0,0,0,4.14711E+12,240080153,35015,2.4008E+13,Zip5,0,0,"CO35015, CS3590150, DB3500120, SB0000103711, SB0000133372, SB0000133373, SB0000133376, ZI88254",32.65942,-104.36965,,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,2/8/2019,2/20/2019
US,,PUBLIC UTILITY,"CUYAHOGA FALLS, OH 22182",Cuyahoga Falls,ExaZip,"PUBLIC UTILITY, CUYAHOGA FALLS, OH 22182",22182,,,0,0,0,219888,244907794,39153,2.44908E+13,Zip5,0,0,"CO51059, CS5193943, PL5187240, ZI22182",38.93618,-77.27361,,54,ELECTRICAL FACILITY,Utilities,ELECTRICAL FACILITY,0,4/11/2019,4/25/2019
US,,1210 ELDERBERRY LN,"MIDDLETOWN, KY 40243",Middletown,ExaStr,"1210 ELDERBERRY LN, MIDDLETOWN, KY 40243",40243,1997,C052,2,1,1667,3189000X1210,34269397,21111,3.42694E+12,Street,0,0,"CO21111, CS2193270, DB2102990, MT30002366, ND0000042623, ND0004706131, PL2151978, RS0001285021, SB0000089144, SB0000089190, SB0000089204, ZI40243",38.224681,-85.52878,,11,CONDOMINIUM,Condominium (residential),CONDOMINIUM,0,12/10/2018,12/22/2018
US,,2470 GLENRIDGE RD,"EUCLID, OH 44117",Euclid,ExaStr,"2470 GLENRIDGE RD, EUCLID, OH 44117",44117,2431,C007,1,3,1592,64924013,153998649,39035,1.53999E+13,Street,0,0,"CO39035, CS3925704, DB3904395, MT30001101, ND0000200254, PL3925704, RS0000208891, SB0000108519, SB0000108522, SB0000108523, ZI44117",41.548211,-81.530653,,10,SFR,Single Family Residence / Townhouse,SFR,1950,5/22/2019,5/24/2019
US,,12000 MELISSA CV,"NEWARK, TX 76071",Newark,ExaStr,"12000 MELISSA CV, NEWARK, TX 76071",76071,8917,R022,0,0,2616,40902765,164816839,48439,1.64817E+13,Street,0,0,"CO48439, CS4891380, DB4833180, MT30004273, RS0000093223, SB0000123089, SB0000123092, SB0000123100, ZI76179",32.985343,-97.447554,,10,SFR,Single Family Residence / Townhouse,SFR,2015,1/10/2019,1/24/2019
US,,5074 HIGHWAY 191,"MANSFIELD, LA 71052",Mansfield,ExaStr,"5074 HIGHWAY 191, MANSFIELD, LA 71052",71052,6255,R003,0,0,0,300322210,213621398,22031,2.13621E+13,Street,0,0,"CO22031, CS2294183, DB2200510, SB0000089785, ZI71052",31.885901,-93.837373,,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,0,4/11/2019,4/25/2019
US,,112 S GRAND RD,"MENTOR, KS 67416",Mentor,ExaStr,"112 S GRAND RD, MENTOR, KS 67416",67416,8975,R301,1,1,1001,136-13-0-00-00-021.00,213754214,20169,2.13754E+13,Street,0,0,"CO20169, CS2066125, DB2000001, SB0000088571, SB0000088572, ZI67416",38.740083,-97.602617,,10,SFR,Single Family Residence / Townhouse,SFR,1933,2/8/2019,2/20/2019
US,,4395 SWIGART RD,"BEAVERCREEK, OH 45440",Beavercreek,ExaStr,"4395 SWIGART RD, BEAVERCREEK, OH 45440",45440,3873,C053,3,6,2318,L32000100010009300,46993424,39057,4.69934E+12,Street,0,0,"CO39057, CS3940040, DB3904727, MT30001281, PL3940040, SB0000109662, SB0000109663, SB0000109664, SB0000109665, ZI45440",39.673684,-84.102803,,21,TRIPLEX,"""Duplex, Triplex, Quadplex)""",TRIPLEX,1961,4/11/2019,4/25/2019
US,,17480 SHELBURNE RD,"CLEVELAND HEIGHTS, OH 44118",Cleveland Heights,ExaStr,"17480 SHELBURNE RD, CLEVELAND HEIGHTS, OH 44118",44118,4912,C037,3,4,2956,68724036,50444066,39035,5.04441E+12,Street,0,0,"CO39035, CS3916014, DB3904379, MT30001101, ND0000207497, PL3916014, SB0000108240, SB0000108242, SB0000108247, ZI44118",41.485154,-81.554543,,10,SFR,Single Family Residence / Townhouse,SFR,1958,5/22/2019,5/24/2019
US,,22752 BOSTON RD,"STRONGSVILLE, OH 44149",Strongsville,ExaStr,"22752 BOSTON RD, STRONGSVILLE, OH 44149",44149,6519,C064,2,5,2366,39416002,182245614,39035,1.82246E+13,Street,0,0,"CO39035, CS3975098, DB3904484, MT30001101, ND0004717336, PL3975098, SB0000109656, ZI44149",41.275213,-81.875407,,21,DUPLEX,"""Duplex, Triplex, Quadplex)""",DUPLEX,1928,5/22/2019,5/24/2019
US,,901 COUNTY ROAD 343,"DUBLIN, TX 76446",Dublin,ExaStr,"901 COUNTY ROAD 343, DUBLIN, TX 76446",76446,,,2,2,3822,64529,249700473,48093,2.497E+13,Street,0,0,"CO48093, CS4891665, DB4814760, SB0000119375, SB0000119376, SB0000119377, SB0000119378, ZI76446",31.932124,-98.39553,,10,RURAL HOMESITE,Single Family Residence / Townhouse,RURAL HOMESITE,2004,8/10/2018,8/16/2018
US,,840 COUNTY ROAD 360,"FAIRFIELD, TX 75840",Fairfield,ExaStr,"840 COUNTY ROAD 360, FAIRFIELD, TX 75840",75840,,,0,0,1716,00002-00399-00000-000000,235835204,48161,2.35835E+13,Street,0,0,"CO48161, CS4890555, DB4818940, SB0000120371, SB0000120372, SB0000120373, ZI75840",31.659238,-95.956066,,10,SFR,Single Family Residence / Townhouse,SFR,1966,1/24/2018,2/12/2018
US,,924 WRIGHT CEMETERY RD,"FINDLAY, IL 62534",Findlay,ExaZip,"924 WRIGHT CEMETERY RD, FINDLAY, IL 62534",62534,3104,R777,0,0,0,08-07-25-000-303,293479669,17139,2.9348E+13,Zip7,0,0,"CO17173, CS1755457, DB1700223, SB0000085492, SB0000085493, SB0000085494, ZI62534",39.50426,-88.75673,,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,8/10/2018,8/16/2018
US,,14279 PINEVILLE RD,"WARREN, TX 77664",Warren,ExaStr,"14279 PINEVILLE RD, WARREN, TX 77664",77664,9423,H003,0,0,3052,941000050,34630207,48199,3.46302E+12,Street,0,0,"CO48199, CS4892055, DB4844580, ZI77625",30.521666,-94.328675,,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),2002,5/22/2019,5/24/2019
US,,2500 DAN DAVIS DR,"MIDLOTHIAN, TX 76065",Lancaster,ExaZip,"2500 DAN DAVIS DR, MIDLOTHIAN, TX 76065",76065,,,0,0,0,6.02245E+16,165698389,48113,1.65698E+13,Zip5,0,0,"CO48139, CS4892570, DB4830600, MT30004273, PL4848096, SB0000122691, SB0000122692, SB0000122694, ZI76065",32.46523,-96.98994,,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,12/10/2018,12/23/2018
US,,20042 BUCKLAND HOLDEN RD,"LIMA, OH 45806",Lima,ExaStr,"20042 BUCKLAND HOLDEN RD, LIMA, OH 45806",45806,9608,R008,2,3,3557,L3300900101,182132474,39011,1.82132E+13,Street,0,0,"CO39011, CS3978204, DB3904498, SB0000133645, SB0000133646, SB0000133647, ZI45895",40.629532,-84.07102,,10,SFR,Single Family Residence / Townhouse,SFR,1979,1/10/2019,1/24/2019
US,,4390 N HYLAND AVE,"HUBER HEIGHTS, OH 45424",Huber Heights,ExaStr,"4390 N HYLAND AVE, HUBER HEIGHTS, OH 45424",45424,4420,C035,2,3,1632,I39300201 0019,52266880,39113,5.22669E+12,Street,0,0,"CO39113, CS3967468, DB3904396, MT30001281, ND0004432101, PL3967468, SB0000108532, SB0000108533, SB0000108534, ZI45424",39.814584,-84.096932,,10,SFR,Single Family Residence / Townhouse,SFR,1988,4/11/2019,4/25/2019
US,,5087 STRAND RD,"WESTERVILLE, OH 43081",Westerville,ExaStr,"5087 STRAND RD, WESTERVILLE, OH 43081",43081,,,2,2,920,545263470,182812273,39049,1.82812E+13,Street,0,0,"CO39049, CS3918000, DB3904699, MT30001161, ND0000045038, PL3918000, RS0002261671, SB0000109141, SB0000109142, SB0000109143, ZI43081",40.077174,-82.864948,,11,CONDOMINIUM,Condominium (residential),CONDOMINIUM,2001,2/8/2019,2/20/2019
US,,17110 WILDHORSE PASS,"MARION, TX 78124",Marion,ExaStr,"17110 WILDHORSE PASS, MARION, TX 78124",78124,,,0,0,0,40190001925,239951741,48029,2.39952E+13,Street,0,0,"CO48029, CS4893408, DB4817850, MT30003336, SB0000120119, SB0000120121, SB0000120124, ZI78124",29.460535,-98.142265,,10,SFR,Single Family Residence / Townhouse,SFR,2012,2/8/2019,2/20/2019
US,,4260 PLACIDA RD UNIT 25C,"GROVE CITY, FL 34224",Grove City,ExaStr,"4260 PLACIDA RD UNIT 25C, GROVE CITY, FL 34224",34224,9737,R041,2,2,950,4.12022E+11,162727425,12015,1.62727E+13,Street,0,0,"CO12015, CS1291352, DB1200240, MT30003379, PL1227775, RS0004396291, SB0000077666, SB0000077673, SB0000077674, ZI34224",26.901108,-82.319193,,11,CONDOMINIUM,Condominium (residential),CONDOMINIUM,1986,12/10/2018,12/22/2018
US,,1770 COUNTY ROAD 345,"CHARLOTTE, TX 78011",Charlotte,ExaStr,"1770 COUNTY ROAD 345, CHARLOTTE, TX 78011",78011,3442,R301,0,0,1647,R15245,167809281,48013,1.67809E+13,Street,0,0,"CO48013, CS4890695, DB4813710, SB0000119208, SB0000119209, SB0000119210, ZI78011",28.777163,-98.704408,,70,FARMS,Agricultural,FARMS,1979,2/8/2019,2/20/2019
US,,2395 HIGHWAY 37,"RALEIGH, MS 39153",Raleigh,ExaStr,"2395 HIGHWAY 37, RALEIGH, MS 39153",39153,6058,R001,1,0,1280,109 -29-000-015.04,302151506,28129,3.02152E+13,Street,0,0,"CO28129, CS2890585, DB2804020, SB0000132763, SB0000132765, ZI39153",31.978703,-89.494824,,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,6/10/2019,6/22/2019
US,,152 GREEN AVE,"GREENSBORO, FL 32330",Greensboro,ExaStr,"152 GREEN AVE, GREENSBORO, FL 32330",32330,,,0,0,2070,3162N5W1180000690010,160742182,12039,1.60742E+13,Street,0,0,"CO12039, CS1291313, DB1200600, PL1227550, ZI32330",30.568568,-84.743561,,26,SERVICE STATION,Service (general public),SERVICE STATION,1935,2/8/2019,2/20/2019
US,,13 BLACKHORN CT,"DUNCAN, NC 27526",Durham,ExaZip,"13 BLACKHORN CT, DUNCAN, NC 27526",27526,,,0,0,0,81514,207935219,37037,2.07935E+13,Zip5,0,0,"CO37085, CS3791444, DB3702010, SB0000099948, SB0000099959, SB0000099961, ZI27526",35.54092,-78.82856,,22,MULTI FAMILY DWELLING,Apartment,MULTI FAMILY DWELLING,0,10/11/2018,10/25/2018
US,,5746 KRENEK RD,"FAYETTEVILLE, TX 78940",Fayetteville,ExaStr,"5746 KRENEK RD, FAYETTEVILLE, TX 78940",78940,5407,R001,0,0,1732,53227,211022755,48149,2.11023E+13,Street,0,0,"CO48149, CS4891305, DB4826100, SB0000121940, SB0000121941, SB0000121942, SB0000121943, ZI78940",29.843026,-96.72671,,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1997,1/24/2018,2/12/2018
US,,100 WILLOW LN,"CARY, MS 39054",Cary,ExaStr,"100 WILLOW LN, CARY, MS 39054",39054,4903,R002,1.5,0,1203,064-A024-002.00,298986724,28125,2.98987E+13,Street,0,0,"CO28125, CS2891305, DB2803960, PL2811820, SB0000098444, SB0000098445, SB0000098446, ZI39159",32.801409,-90.929682,,10,SFR,Single Family Residence / Townhouse,SFR,1971,1/24/2018,2/11/2018
US,,103 N MARINE AVE,"WILMINGTON, CA 90744",Wilmington,ExaStr,"103 N MARINE AVE, WILMINGTON, CA 90744",90744,,,2,2,1670,7420021007,154698389,6037,1.54698E+13,Street,0,0,"CO06037, CS0691750, DB0622710, MT30002352, ND0000644015, ND0000644079, PL0644000, SB0000071186, SB0000071251, SB0000071335, ZI90744",33.769858,-118.263128,,10,SFR,Single Family Residence / Townhouse,SFR,1987,12/10/2018,12/22/2018
US,,5258 EDWARD WALKER ST,"HIGH POINT, NC 27263",High Point,ExaStr,"5258 EDWARD WALKER ST, HIGH POINT, NC 27263",27263,8108,R003,3,0,2543,7737419376,177629139,37151,1.77629E+13,Street,0,0,"CO37151, CS3792268, DB3703780, SB0000133046, SB0000133049, SB0000133050, ZI27263",35.866143,-79.895541,,10,SFR,Single Family Residence / Townhouse,SFR,1996,6/10/2019,6/22/2019
US,,10559 US HIGHWAY 19 N,"GREENVILLE, FL 32331",Greenville,ExaStr,"10559 US HIGHWAY 19 N, GREENVILLE, FL 32331",32331,8532,R001,2,0,1678,3.40206E+13,163884983,12123,1.63885E+13,Street,0,0,"CO12123, CS1292704, DB1201860, SB0000079726, SB0000079727, SB0000079728, SB0000079729, SB0000079730, ZI32331",30.267701,-83.716203,,10,SFR,Single Family Residence / Townhouse,SFR,1925,1/10/2019,1/24/2019
US,,1340 HEATHBROOK CIR,"ASHEVILLE, NC 28803",Asheville,ExaStr,"1340 HEATHBROOK CIR, ASHEVILLE, NC 28803",28803,2471,C021,3,3,2693,9.6443E+14,204876184,37021,2.04876E+13,Street,0,0,"CO37021, CS3790086, DB3700450, MT30000553, ND0000189106, PL3702140, RS0000196257, SB0000138236, ZI28704",35.483231,-82.551314,,10,SFR,Single Family Residence / Townhouse,SFR,1999,4/11/2019,4/25/2019
US,,126 NIXON RD,"CONCORD, GA 30206",Concord,ExaZip,"126 NIXON RD, CONCORD, GA 30206",30206,3401,R001,2,0,1351,32010,170993172,13231,1.70993E+13,Zip9,0,0,"CO13231, CS1390768, DB1304170, SB0000081344, SB0000081345, SB0000081346, SB0000081347, ZI30206",33.034932,-84.478934,,70,AGRICULTURAL (NEC),Agricultural,AGRICULTURAL (NEC),1974,2/8/2019,2/20/2019
US,,4903 WILLOW POND RD,"GASTONIA, NC 28056",Gastonia,ExaStr,"4903 WILLOW POND RD, GASTONIA, NC 28056",28056,8106,R003,3,4,2000,194448,38723384,37071,3.87234E+12,Street,0,0,"CO37071, CS3793048, DB3701620, SB0000099796, SB0000099829, SB0000099831, ZI28012",35.152796,-81.075268,,10,SFR,Single Family Residence / Townhouse,SFR,1983,7/10/2019,7/25/2019
US,,1897 VILLAGE GLEN DR,"JACKSONVILLE, FL 32259",Jacksonville,ExaStr,"1897 VILLAGE GLEN DR, JACKSONVILLE, FL 32259",32259,9242,H006,0,0,1724,011176 0150,49537597,12109,4.95376E+12,Street,0,0,"CO12109, CS1291222, DB1201740, RS0004666148, ZI32259",30.011068,-81.613067,,10,SFR,Single Family Residence / Townhouse,SFR,1988,2/8/2019,2/20/2019
US,,107 N FORK DR,"CHAPEL HILL, TN 37034",Chapel Hill,ExaStr,"107 N FORK DR, CHAPEL HILL, TN 37034",37034,7016,R002,2,0,1512,043    09300 000,50641545,47003,5.06415E+12,Street,0,0,"CO47003, CS4790384, DB4700180, ZI37034",35.583301,-86.603827,,10,SFR,Single Family Residence / Townhouse,SFR,1999,7/10/2018,7/13/2018
US,,8321 TOWN CREEK RD,"ROCKY MOUNT, NC 27803",Rocky Mount,ExaStr,"8321 TOWN CREEK RD, ROCKY MOUNT, NC 27803",27803,8450,R007,1,3,1092,3756-31-5776.000,303657669,37195,3.03658E+13,Street,0,0,"CO37195, CS3793244, DB3705020, SB0000100747, SB0000100748, SB0000100749, ZI27803",35.836731,-77.806789,,10,RURAL HOMESITE,Single Family Residence / Townhouse,RURAL HOMESITE,1982,8/10/2018,8/16/2018
US,,442 FM 1444,"BURLINGTON, TX 76519",Burlington,ExaStr,"442 FM 1444, BURLINGTON, TX 76519",76519,2522,R303,0,0,1512,R19337,210060206,48331,2.1006E+13,Street,0,0,"CO48331, CS4890540, DB4812640, ZI76519",30.964449,-96.98474,,10,SFR,Single Family Residence / Townhouse,SFR,0,1/24/2018,2/12/2018
US,,6433 SPRUCE ST,"WILSON, LA 70789",Wilson,ExaStr,"6433 SPRUCE ST, WILSON, LA 70789",70789,,,0,0,0,4100027000,296887774,22037,2.96888E+13,Street,0,0,"CO22037, CS2295131, DB2200600, PL2282215, SB0000089855, ZI70789",30.915208,-91.121344,,10,SFR,Single Family Residence / Townhouse,SFR,0,5/22/2019,5/24/2019
US,,8016 HEDRICK CIR,"HUNTERSVILLE, NC 28078",Huntersville,ExaStr,"8016 HEDRICK CIR, HUNTERSVILLE, NC 28078",28078,6841,R003,1,3,1500,2306221,144513762,37119,1.44514E+13,Street,0,0,"CO37119, CS3793700, DB3702970, MT30001026, ND0001452550, SB0000099354, SB0000099403, SB0000099406, ZI28078",35.348553,-80.888975,,10,SFR,Single Family Residence / Townhouse,SFR,1980,1/10/2019,1/24/2019
US,,3396 CLOVERLEAF PKWY,"KANNAPOLIS, NC 28083",Kannapolis,ExaStr,"3396 CLOVERLEAF PKWY, KANNAPOLIS, NC 28083",28083,6992,C019,9,0,10879,5.62232E+13,176619617,37025,1.7662E+13,Street,0,0,"CO37025, CS3793436, DB3700530, MT30001171, ND0000067102, PL3735200, SB0000099220, SB0000099226, SB0000099227, ZI28083",35.448808,-80.602246,,20,COMMON AREA,Commercial,COMMON AREA,1994,4/11/2019,4/25/2019
